bug	s3-tool-buggy	s3-tool-developer	AST-tool-buggy	AST-tool-developer	Cosine-tool-buggy	Cosine-tool-developer	s3variable-tool-buggy	s3variable-tool-developer	capgen-tool	capgen-developer	variable-tool-buggy	variable-tool-developer	syntax-tool-buggy	syntax-tool-developer	semantic-tool-buggy	semantic-tool-developer
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.117	6.202275964782534	9.202275964782533	5	5	0.2022759647825344	0.2022759647825344	1	4	0.2346666666666667	0.16296296296296298	0.8	0.5555555555555556	0.44	0.44	0.6666666666666666	0.6666666666666666
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.36	6.033333333333333	11.033333333333333	4	4	0.033333333333333326	0.033333333333333326	2	7	0.44610542879622345	0.007369196757553426	0.7777777777777778	0.5625	0.6585365853658537	0.1694915254237288	0.8709677419354839	0.07729468599033816
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.31	6.033333333333333	11.033333333333333	4	4	0.033333333333333326	0.033333333333333326	2	7	0.44610542879622345	0.007369196757553426	0.7777777777777778	0.5625	0.6585365853658537	0.1694915254237288	0.8709677419354839	0.07729468599033816
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.131	6.033333333333333	11.033333333333333	4	4	0.033333333333333326	0.033333333333333326	2	7	0.44610542879622345	0.007369196757553426	0.7777777777777778	0.5625	0.6585365853658537	0.1694915254237288	0.8709677419354839	0.07729468599033816
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.30	6.033333333333333	11.033333333333333	4	4	0.033333333333333326	0.033333333333333326	2	7	0.44610542879622345	0.007369196757553426	0.7777777777777778	0.5625	0.6585365853658537	0.1694915254237288	0.8709677419354839	0.07729468599033816
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.55	6.483602220505678	26.1685205807169	4	17	0.4836022205056778	0.1685205807169019	2	9	0.0	0.011293436293436295	0.0	0.4375	0.325	0.2653061224489796	0.03076923076923077	0.0972972972972973
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.130	17.70185760300003	17.70185760300003	11	11	0.7018576030000281	0.7018576030000281	6	6	0.0	2.6802465826856076E-4	0.0	0.14285714285714285	0.07692307692307693	0.07692307692307693	0.024390243902439025	0.024390243902439025
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.64	6.0096940661694696	19.00969406616947	4	4	0.009694066169469218	0.009694066169469218	2	15	0.7208131434275892	8.858226687231648E-4	0.8823529411764706	0.53125	0.8697478991596639	0.0447427293064877	0.9392624728850325	0.037267080745341616
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.46	7.538119784648299	79.08025403079529	5	72	0.5381197846482995	0.08025403079529214	2	7	0.0	0.035064976627809996	0.0	0.9125	0.30303030303030304	0.26849894291754756	0.03773584905660377	0.14311926605504588
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.112	7.538119784648299	56.0818198658665	5	36	0.5381197846482995	0.08181986586650147	2	20	0.0	0.01943634596695821	0.0	0.42857142857142855	0.2727272727272727	0.37037037037037035	0.0625	0.12244897959183673
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.124	17.736819322016093	25.152292773135535	11	17	0.7368193220160923	0.15229277313553424	6	8	0.0	0.04372278328546279	0.0	0.7333333333333333	0.10091743119266056	0.3944223107569721	0.030303030303030304	0.1511627906976744
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.15	6.4960473693210306	16.142093085757974	4	11	0.49604736932103044	0.14209308575797475	2	5	0.0	0.12108126415613556	0.0	0.8148148148148148	0.42105263157894735	0.41379310344827586	0.2	0.35911602209944754
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.3	6.4960473693210306	59.29755671159404	4	38	0.49604736932103044	0.29755671159404373	2	21	0.0	0.03121898263027295	0.0	0.34375	0.42857142857142855	0.3027295285359802	0.2	0.3
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.12	6.4960473693210306	6.4960473693210306	4	4	0.49604736932103044	0.49604736932103044	2	2	0.0	0.02857142857142857	0.0	0.3333333333333333	0.42857142857142855	0.42857142857142855	0.2	0.2
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.125	3.3333333333333335	3.3333333333333335	2	2	0.33333333333333337	0.33333333333333337	1	1	0.0	0.25	0.0	0.5	1.0	1.0	0.5	0.5
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.76	6.033333333333333	11.033333333333333	4	4	0.033333333333333326	0.033333333333333326	2	7	0.6774193548387097	0.007369196757553426	0.7777777777777778	0.5625	1.0	0.1694915254237288	0.8709677419354839	0.07729468599033816
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.49	6.033333333333333	11.033333333333333	4	4	0.033333333333333326	0.033333333333333326	2	7	0.44610542879622345	0.007369196757553426	0.7777777777777778	0.5625	0.6585365853658537	0.1694915254237288	0.8709677419354839	0.07729468599033816
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.122	30.79344088820227	18.0	20	18	0.7934408882022711	0.0	10	0	0.0	0.044444444444444446	0.0	1.0	0.02564102564102564	0.044444444444444446	0.01015228426395939	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.114	6.033333333333333	11.033333333333333	4	4	0.033333333333333326	0.033333333333333326	2	7	0.44610542879622345	0.007369196757553426	0.7777777777777778	0.5625	0.6585365853658537	0.1694915254237288	0.8709677419354839	0.07729468599033816
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.78	4.01474282173786	20.014742821737862	3	3	0.014742821737860567	0.014742821737860567	1	17	0.49348244348244347	0.0	0.9444444444444444	0.5142857142857142	0.6454545454545455	0.1282051282051282	0.8095238095238095	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.5	6.033333333333333	11.033333333333333	4	4	0.033333333333333326	0.033333333333333326	2	7	0.44610542879622345	0.007369196757553426	0.7777777777777778	0.5625	0.6585365853658537	0.1694915254237288	0.8709677419354839	0.07729468599033816
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Closure.22	9.591751709536137	168.03529411764706	6	142	0.5917517095361369	0.03529411764705881	3	26	0.0	0.14756435786030134	0.0	0.8243243243243243	0.23275862068965517	0.6302998965873836	0.011764705882352941	0.28401162790697676
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Chart.1	6.483602220505678	6.483602220505678	4	4	0.4836022205056778	0.4836022205056778	2	2	0.0	0.002991120112167004	0.0	0.6	0.32653061224489793	0.32653061224489793	0.015267175572519083	0.015267175572519083
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Chart.26	4.143651161422325	5.143651161422325	3	3	0.1436511614223247	0.1436511614223247	1	2	0.5893028647127008	2.179209733803478E-4	0.6666666666666666	0.6	0.940983606557377	0.04013377926421405	0.9393939393939394	0.00904977375565611
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Chart.15	6.142138644080768	13.142138644080768	3	3	0.14213864408076882	0.14213864408076882	3	10	0.2985137294017745	2.487063150852377E-4	0.6363636363636364	0.4444444444444444	0.7847988077496274	0.2827324478178368	0.5977238990598713	0.0019792182088075212
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Chart.12	8.051003201627637	18.051003201627637	4	4	0.05100320162763761	0.05100320162763761	4	14	0.6160714285714286	0.00589622641509434	0.75	0.5	1.0	0.20833333333333334	0.8214285714285714	0.05660377358490566
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Chart.5	5.483602220505678	33.19419153036651	4	25	0.4836022205056778	0.1941915303665055	1	8	0.0	0.13616036974233747	0.0	0.6521739130434783	0.47058823529411764	0.6415770609318996	0.14285714285714285	0.3254156769596199
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Chart.25	6.483602220505678	6.483602220505678	4	4	0.4836022205056778	0.4836022205056778	2	2	0.0	0.004662004662004662	0.0	0.3333333333333333	0.3076923076923077	0.3076923076923077	0.045454545454545456	0.045454545454545456
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Math.95	6.074875221466933	28.2101201816534	4	24	0.07487522146693326	0.2101201816534023	2	4	0.21340739685704788	0.3821377879681188	0.7142857142857143	0.8333333333333334	0.4915254237288136	0.704225352112676	0.6078431372549019	0.6511627906976745
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Math.32	10.61509982054025	19.731537577914388	7	13	0.6150998205402495	0.7315375779143902	3	6	0.0	0.0017982017982017986	0.0	0.4	0.42857142857142855	0.10227272727272728	0.2222222222222222	0.04395604395604396
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Math.80	10.019916977686428	37.01516273634348	4	11	0.01991697768642764	0.015162736343478866	6	26	0.48386992425127373	0.015311742563240966	0.7857142857142857	0.5517241379310345	0.7302752293577982	0.2634508348794063	0.8432908912830558	0.1053423626787058
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Math.28	11.639332146133027	68.16391993313901	7	58	0.639332146133027	0.16391993313901254	4	10	0.0	0.3310986535833105	0.0	0.8412698412698413	0.16071428571428573	0.6961271102284012	0.01639344262295082	0.5653710247349824
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Math.81	24.780801350259523	58.01464085066404	16	27	0.7808013502595236	0.014640850664036864	8	31	0.0	0.4625338682070851	0.0	0.7075471698113207	0.06216696269982238	0.7629987908101572	0.002079002079002079	0.8567700782835604
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Math.31	8.11002527911198	268.01639248840064	5	217	0.11002527911197957	0.016392488400639005	3	51	0.4719991810283435	0.09514984565805307	0.625	0.8053435114503816	0.8186274509803921	0.4725557461406518	0.9225181598062954	0.2500194962177338
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Math.84	13.655734813670453	85.11261898138915	8	60	0.6557348136704518	0.11261898138914705	5	25	0.0	0.0034135280150652137	0.0	0.5833333333333334	0.14925373134328357	0.12923561859732072	0.011363636363636364	0.04527979495941905
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Math.49	7.538119784648299	31.064553171949953	5	13	0.5381197846482995	0.0645531719499518	2	18	0.0	0.2621856617120307	0.0	0.5813953488372093	0.25925925925925924	0.757085020242915	0.08695652173913043	0.5956521739130435
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Kali.Math.2	6.4960473693210306	6.4960473693210306	4	4	0.49604736932103044	0.49604736932103044	2	2	0.0	0.0027452222574173794	0.0	0.3333333333333333	0.3170731707317073	0.3170731707317073	0.025974025974025976	0.025974025974025976
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Closure.35	2.0	86.12452407122447	1	81	0.0	0.12452407122446374	1	5	0.7142857142857143	0.001345555462114204	0.7142857142857143	0.9411764705882353	1.0	0.04479578392621871	1.0	0.031914893617021274
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Closure.129	8.47477426856111	8.47477426856111	7	7	0.4747742685611098	0.4747742685611098	1	1	0.026666666666666665	0.035555555555555556	0.5	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.16	0.16
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Closure.126	2.0	21.0	1	20	0.0	1.0	1	0	0.6	0.029274004683840747	0.6	1.0	1.0	0.11904761904761904	1.0	0.2459016393442623
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Closure.62	12.0	15.0	12	7	0.0	0.0	0	8	0.7587563951200315	0.46970633983621	1.0	0.6190476190476191	0.9958677685950413	0.9958677685950413	0.7619047619047619	0.7619047619047619
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Closure.109	2.0	14.0	1	14	0.0	0.0	1	0	0.3333333333333333	0.034438775510204085	0.3333333333333333	1.0	1.0	0.1836734693877551	1.0	0.1875
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Closure.63	12.0	15.0	12	7	0.0	0.0	0	8	0.7587563951200315	0.46970633983621	1.0	0.6190476190476191	0.9958677685950413	0.9958677685950413	0.7619047619047619	0.7619047619047619
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Closure.46	2.0	82.08350846830058	1	75	0.0	0.08350846830058267	1	7	0.3333333333333333	0.031535423838659093	0.3333333333333333	0.9135802469135802	1.0	0.23962264150943396	1.0	0.1440536013400335
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Closure.115	8.070193386928729	67.05921259192257	6	54	0.07019338692872845	0.05921259192256423	2	13	0.20426758938869666	0.2459092667027332	0.5	0.796875	0.6470588235294118	0.7329842931937173	0.6313725490196078	0.4210076857386849
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Chart.7	2.0	47.0	1	32	0.0	0.0	1	15	0.4444444444444444	0.4545454545454546	0.6666666666666666	0.625	1.0	1.0	0.6666666666666666	0.7272727272727273
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Chart.17	17.213613251380647	50.19133922234741	14	40	0.21361325138064646	0.19133922234740697	3	10	0.025797503467406377	0.09859864693862037	0.4	0.6296296296296297	0.30097087378640774	0.4342629482071713	0.21428571428571427	0.3606060606060606
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Chart.26	8.185808825784493	8.185808825784493	6	6	0.1858088257844931	0.1858088257844931	2	2	0.07277719816843448	0.17466527560424275	0.25	0.6	0.5905349794238683	0.5905349794238683	0.49295774647887325	0.49295774647887325
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Chart.15	8.080738284657489	13.080738284657489	6	6	0.080738284657488	0.080738284657488	2	7	0.31371993258034747	0.3585230280571731	0.7777777777777778	0.5625	0.632837277384728	1.0	0.6373742721016411	0.6373742721016411
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Chart.3	8.306896719916327	16.53744224091809	7	15	0.30689671991632794	0.5374422409180912	1	1	0.013574660633484163	0.4270481152545795	0.5	0.9642857142857143	0.23529411764705882	0.597165991902834	0.11538461538461539	0.7416107382550335
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Chart.13	12.115252089592381	26.081300717002673	10	15	0.11525208959238231	0.08130071700267372	2	11	0.07229268914526102	0.2778128419372879	0.5	0.5925925925925926	0.39186691312384475	0.5351437699680511	0.3689655172413793	0.8760434056761269
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Chart.5	11.0	40.17993895664307	11	32	0.0	0.1799389566430698	0	8	0.01610992655768775	0.07285366097379775	1.0	0.68	0.2537313432835821	0.5341246290801187	0.06349206349206349	0.2005856515373353
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Chart.14	10.175939481514979	15.164658615877444	7	7	0.17593948151497862	0.1646586158774448	3	8	0.0909090909090909	0.5074344166251937	0.5714285714285714	0.8367346938775511	0.4117647058823529	0.8110599078341014	0.38636363636363635	0.7477203647416414
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Chart.25	7.04331923023503	11.04331923023503	6	6	0.04331923023503004	0.04331923023503004	1	5	0.32967032967032966	0.24725274725274726	0.6666666666666666	0.5	0.6923076923076923	0.6923076923076923	0.7142857142857143	0.7142857142857143
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.104	1.0	8.0	1	2	0.0	0.0	0	6	1.0	0.5714285714285714	1.0	0.5714285714285714	1.0	1.0	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.50	2.0	32.56445382226741	1	31	0.0	0.564453822267412	1	1	0.8143939393939394	0.0	0.8333333333333334	0.9696969696969697	1.0	0.18980169971671387	0.9772727272727273	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.7	2.0	121.00472993379621	1	74	0.0	0.004729933796209562	1	47	0.6	0.27323922882042695	0.6	0.584070796460177	1.0	0.7789473684210526	1.0	0.6005780346820809
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.42	2.0	33.09353606136261	1	17	0.0	0.09353606136261206	1	16	0.7142857142857143	0.32679738562091504	0.7142857142857143	0.5555555555555556	1.0	1.0	1.0	0.5882352941176471
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.80	2.0	15.027402474840725	1	8	0.0	0.02740247484072522	1	7	0.5	0.5982262382864793	0.5	0.6111111111111112	1.0	1.0	1.0	0.9789156626506024
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.8	2.0	33.07720599388824	1	25	0.0	0.07720599388824301	1	8	0.8	0.04442833471416735	0.8	0.7647058823529411	1.0	0.25	1.0	0.2323943661971831
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.81	1.0	43.00808583271943	1	12	0.0	0.008085832719428976	0	31	1.0	0.7052392383705386	1.0	0.7256637168141593	1.0	0.9758162031438936	1.0	0.9959396751740139
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.43	13.05836350276272	42.34120379737755	11	36	0.05836350276272051	0.341203797377553	2	6	0.04789915966386554	0.08706741573033708	0.5	0.7	0.37254901960784315	0.4606741573033708	0.2571428571428571	0.27
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.88	2.0	99.05676151774952	1	74	0.0	0.05676151774952698	1	25	0.16666666666666666	0.47958948972859833	0.6666666666666666	0.7787610619469026	1.0	0.7816	0.25	0.787917737789203
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.62	8.001546290728493	65.00169143530528	5	38	0.001546290728493105	0.0016914353052811526	3	27	0.4604704984367278	0.20001691678648453	0.7857142857142857	0.73	0.7319587628865979	0.497196261682243	0.8006644518272426	0.5510817307692307
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.63	21.114093841672705	12.26664120237743	15	8	0.11409384167270342	0.26664120237743094	6	4	0.005434782608695652	0.05540166204986149	0.25	0.7142857142857143	0.13043478260869565	0.3684210526315789	0.16666666666666666	0.21052631578947367
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.84	1.0	75.07274091766391	1	50	0.0	0.07274091766390844	0	25	1.0	0.018765990393267106	1.0	0.609375	1.0	0.22458628841607564	1.0	0.1371208885091841
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.15	17.084255522061962	38.116369658077794	13	31	0.08425552206196141	0.11636965807779232	4	7	0.07455507455507455	0.10695998668507258	0.5	0.7307692307692307	0.4025974025974026	0.3951890034364261	0.37037037037037035	0.37037037037037035
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.82	2.0	17.0	1	2	0.0	0.0	1	15	0.6333333333333333	0.498792270531401	0.8	0.5833333333333334	1.0	1.0	0.7916666666666666	0.855072463768116
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.49	2.0	8.0	1	1	0.0	0.0	1	7	0.75	0.5	0.75	0.5	1.0	1.0	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.40	18.142772113061078	141.09511161384967	13	101	0.14277211306107596	0.09511161384967537	5	40	0.045152909764706886	0.051933233785302964	0.4444444444444444	0.3442622950819672	0.3561643835616438	0.32786885245901637	0.2852448241866579	0.460103721226458
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Math.2	10.135148868489612	13.135148868489612	7	7	0.13514886848961294	0.13514886848961294	3	6	0.09974888392857142	0.09309895833333334	0.42857142857142855	0.4	0.515625	0.515625	0.4513888888888889	0.4513888888888889
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Time.17	2.0	138.06873216107033	1	94	0.0	0.0687321610703342	1	44	0.6	0.02942427679029258	0.6	0.46987951807228917	1.0	0.2842911877394636	1.0	0.22027027027027027
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Lang.59	6.083301502971788	14.020088760234955	4	5	0.08330150297178862	0.02008876023495587	2	9	0.014194139194139194	0.19658830871645516	0.25	0.6086956521739131	0.47692307692307695	0.6136363636363636	0.11904761904761904	0.5263157894736842
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Lang.57	10.195915598871654	13.219744241449327	7	10	0.19591559887165388	0.2197442414493268	3	3	0.03872340425531915	0.07595744680851066	0.5	0.75	0.2765957446808511	0.3617021276595745	0.28	0.28
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Lang.51	13.155768235182261	16.380139713169616	11	13	0.1557682351822619	0.38013971316961503	2	3	0.0496875	0.24581503659347972	0.5	0.9333333333333333	0.35333333333333333	0.6066666666666667	0.28125	0.4341317365269461
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Lang.58	10.0	45.00436796928439	10	31	0.0	0.004367969284387985	0	14	0.600942655145326	0.468156140470072	1.0	0.6818181818181818	0.845771144278607	0.8546511627906976	0.7105263157894737	0.8034026465028355
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Lang.20	24.13116389465383	33.081941410750304	16	23	0.13116389465383005	0.08194141075029993	8	10	0.014209041986819765	0.0848249920916899	0.3076923076923077	0.8113207547169812	0.24382716049382716	0.35443037974683544	0.1893939393939394	0.2949852507374631
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Lang.18	13.155768235182261	28.077556405932853	11	19	0.1557682351822619	0.07755640593285196	2	9	0.05802572706935123	0.18890636546688452	0.5	0.6086956521739131	0.3713646532438479	0.43285123966942146	0.3125	0.7169811320754716
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Lang.27	2.0	41.05520052199593	1	25	0.0	0.05520052199592862	1	16	0.6358024691358024	0.053696663446333115	0.6666666666666666	0.5675675675675675	1.0	0.27638190954773867	0.9537037037037037	0.3423104181431609
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Lang.16	15.073269270857445	36.05198565253076	11	19	0.0732692708574455	0.05198565253076537	4	17	0.019335968459818942	0.4409878484538408	0.5555555555555556	0.5526315789473685	0.5264217413185707	0.9484502446982055	0.06611570247933884	0.8413493653974616
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Lang.45	15.131623944794045	35.04661310849923	12	27	0.13162394479404516	0.0466131084992325	3	8	0.04671451355661881	0.21757681335050116	0.4	0.5	0.3543859649122807	0.8580246913580247	0.32954545454545453	0.5071574642126789
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Lang.10	11.177048800202176	53.06407099973924	10	34	0.1770488002021765	0.06407099973924213	1	19	0.11969866071428571	0.1433596837944664	0.75	0.62	0.49107142857142855	0.23122529644268774	0.325	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Lang.21	3.0182312228664454	7.018231222866445	2	3	0.018231222866445185	0.018231222866445185	1	4	0.6284923928077455	0.5438876476220874	0.8	0.6923076923076923	0.8838174273858921	0.8838174273858921	0.8888888888888888	0.8888888888888888
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Lang.44	1.0	47.013935781899164	1	24	0.0	0.013935781899162447	0	23	0.9722222222222222	0.10402493034152555	1.0	0.5490196078431373	1.0	0.3600798403193613	0.9722222222222222	0.5261999119330691
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Lang.43	2.0	12.148733877672406	1	5	0.0	0.1487338776724063	1	7	0.6666666666666666	0.3526162063851638	0.6666666666666666	0.8478260869565217	1.0	0.4861407249466951	1.0	0.855526544821584
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Lang.53	15.254398864920674	23.098490302032058	12	14	0.2543988649206743	0.09849030203205722	3	9	0.0	0.47221846022466807	0.0	0.859375	0.6722689075630253	0.6199261992619927	0.1650485436893204	0.886380624906563
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Lang.63	2.0	165.09460350909524	1	147	0.0	0.09460350909522597	1	18	0.6	0.002695393673700801	0.6	0.891566265060241	1.0	0.02105083005305494	1.0	0.14361485108119135
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Lang.41	2.0	207.11122223497196	1	134	0.0	0.11122223497197303	1	73	0.5	0.0013617438695275787	0.5	0.3047619047619048	1.0	0.0529882932840419	1.0	0.08432470258922323
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.kPAR.Lang.24	21.085626865255794	23.0734052508426	15	17	0.08562686525579433	0.0734052508426003	6	6	0.01988367957638961	0.07546713117770225	0.3333333333333333	0.6842105263157895	0.2709030100334448	0.37770897832817335	0.22019334049409237	0.292018779342723
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Jaid.Closure.33.1	20.096412307459833	29.071869382363513	12	17	0.09641230745983354	0.07186938236351237	8	12	0.1566316260344442	0.26356171099399434	0.5	0.6	0.5529411764705883	0.7035175879396985	0.5665399239543726	0.624390243902439
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Jaid.Closure.33.2	24.086556226799566	33.08809416590304	13	18	0.08655622679956487	0.08809416590303654	11	15	0.18332935974684642	0.07977202926747118	0.4117647058823529	0.5454545454545454	0.7347826086956522	0.410958904109589	0.6059322033898306	0.35587188612099646
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Jaid.Closure.62.1	14.047164895250965	16.047164895250965	10	11	0.04716489525096457	0.04716489525096457	4	5	0.1341430499325236	0.17791604517366288	0.5555555555555556	0.7368421052631579	0.4982456140350877	0.4982456140350877	0.4846153846153846	0.4846153846153846
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Jaid.Closure.63.1	14.047164895250965	16.047164895250965	10	11	0.04716489525096457	0.04716489525096457	4	5	0.1341430499325236	0.17791604517366288	0.5555555555555556	0.7368421052631579	0.4982456140350877	0.4982456140350877	0.4846153846153846	0.4846153846153846
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Jaid.Chart.9.1	17.2744475484035	24.1338144139514	10	20	0.27444754840350016	0.1338144139513996	7	4	0.08803612068523926	0.2972341254382548	0.36363636363636365	0.6363636363636364	0.48184818481848185	0.7218543046357616	0.5024390243902439	0.6470588235294118
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Jaid.Chart.9.3	20.161382579056305	30.100353097879516	12	19	0.16138257905630404	0.10035309787951618	8	11	0.0511785652126874	0.3250464754139147	0.15384615384615385	0.47619047619047616	0.7172995780590717	0.9184952978056427	0.463768115942029	0.7431693989071039
