id,label,methodCallWithNullGuard,faultyClassExceptionType,methodCallWithTryCatch,typeOfFaultyStmtAfter1,typeOfFaultyStmtAfter2,typeOfFaultyStmtAfter3,typeOfFaultyStmtBefore1,typeOfFaultyStmtBefore2,typeOfFaultyStmtBefore3,typeOfFaultyStmtParent,hasObjectiveMethodCall,hasInvocationsProneException,inSynchronizedMethod,localVarNotAssigned,localVarNotUsed,similarObjectTypeWithNormalGuard,similarObjectTypeWithNullGuard,typeOfFaultyStmt,fieldNotAssigned,fieldNotUsed,similarPrimitiveTypeWithNormalGuard,similarPrimitiveTypeWithNullGuard,methodThrowsException,objectUsedInAssignment,primitiveUsedInAssignment,methodCallWithNormalGuard
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_654_,1, 0, 0, 0, "Invocation", "Invocation", "Invocation", "Invocation", "Invocation", "Invocation", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_480_,1, 0, 0, 0, "Invocation", "", "", "Invocation", "Invocation", "Invocation", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_769_,1, 0, 0, 0, "", "", "", "", "", "", "If", 0, 0, 0, 0, 0, 0, 0, "Return", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_1393_,1, 0, 0, 0, "", "", "", "", "", "", "Class", 0, 1, 0, 0, 0, 0, 0, "Method", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_316_,1, 0, 0, 0, "", "", "", "Assignment", "Assignment", "Invocation", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_183_,1, 0, 0, 0, "Invocation", "Invocation", "", "Invocation", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_513_,1, 0, 0, 0, "", "", "", "Invocation", "Invocation", "", "Try", 0, 0, 0, 0, 0, 0, 0, "Switch", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_456_,1, 0, 0, 0, "If", "If", "If", "LocalVariable", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_615_,1, 0, 0, 0, "Invocation", "Invocation", "", "Invocation", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_378_,1, 0, 0, 0, "", "", "", "Invocation", "Invocation", "", "Try", 0, 0, 0, 0, 0, 0, 0, "Switch", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_335_,1, 0, 0, 0, "", "", "", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Assignment", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_584_,1, 0, 0, 0, "", "", "", "Invocation", "Invocation", "Invocation", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_357_,1, 0, 0, 0, "", "", "", "Invocation", "Invocation", "Invocation", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_642_,1, 0, 0, 0, "", "", "", "Assignment", "Assignment", "Invocation", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_265_,1, 0, 0, 0, "", "", "", "", "", "", "Class", 1, 0, 0, 0, 0, 0, 0, "Method", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_232_,1, 0, 0, 0, "", "", "", "Assignment", "Assignment", "Invocation", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_94_,1, 0, 0, 0, "Invocation", "Invocation", "Invocation", "Invocation", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_358_,1, 0, 0, 0, "Return", "", "", "If", "If", "If", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_60_,1, 0, 0, 0, "Assignment", "Invocation", "Invocation", "Invocation", "Invocation", "", "Try", 0, 0, 0, 0, 0, 0, 0, "Switch", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_495_,1, 0, 0, 0, "", "", "", "", "", "", "Class", 0, 1, 0, 0, 0, 0, 0, "Method", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_623_,1, 0, 0, 0, "Invocation", "Invocation", "Invocation", "Invocation", "Invocation", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_933_,1, 0, 0, 0, "", "", "", "", "", "", "If", 0, 0, 0, 0, 0, 0, 0, "Return", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_525_,1, 0, 0, 0, "", "", "", "If", "If", "If", "Method", 0, 0, 0, 0, 0, 0, 0, "Return", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_509_,1, 0, 0, 0, "", "", "", "", "", "", "If", 0, 0, 0, 0, 0, 0, 0, "Return", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_16_,1, 0, 0, 0, "", "", "", "Invocation", "Invocation", "Invocation", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_952_,1, 0, 0, 0, "", "", "", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Assignment", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_765_,1, 0, 0, 0, "", "", "", "", "", "", "If", 0, 0, 0, 0, 0, 0, 0, "Return", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_199_,1, 0, 0, 0, "", "", "", "Invocation", "Invocation", "Invocation", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_620_,1, 0, 0, 0, "", "", "", "Invocation", "Invocation", "", "Try", 0, 0, 0, 0, 0, 0, 0, "Switch", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_160_,1, 0, 0, 0, "Invocation", "Invocation", "Invocation", "Invocation", "Invocation", "Invocation", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_289_,1, 0, 0, 0, "Try", "", "", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_636_,1, 0, 0, 0, "", "", "", "", "", "", "If", 0, 0, 0, 0, 0, 0, 0, "Return", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_293_,1, 0, 0, 0, "", "", "", "", "", "", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_137_,1, 0, 0, 0, "", "", "", "Assignment", "Assignment", "Invocation", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_1274_,1, 0, 0, 0, "", "", "", "", "", "", "Class", 0, 0, 0, 0, 0, 0, 0, "Method", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_231_,1, 0, 0, 0, "If", "If", "Return", "If", "LocalVariable", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_1156_,1, 0, 0, 0, "", "", "", "", "", "", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_645_,1, 0, 0, 0, "Invocation", "Invocation", "Invocation", "Invocation", "Invocation", "Invocation", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_88_,1, 0, 0, 0, "Invocation", "Invocation", "", "Invocation", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_390_,1, 0, 0, 0, "If", "Return", "", "If", "If", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_1678_,1, 0, 0, 0, "", "", "", "", "", "", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_487_,1, 0, 0, 0, "Invocation", "Invocation", "Invocation", "Invocation", "Invocation", "Invocation", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_255051210-255052458_0_72_,1, 0, 0, 0, "", "", "", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_346_,1, 0, 0, 0, "Invocation", "Invocation", "Invocation", "Invocation", "Invocation", "Invocation", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_739_,1, 0, 0, 0, "", "", "", "If", "If", "If", "Method", 0, 0, 0, 0, 0, 0, 0, "Return", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_595_,1, 0, 0, 0, "", "", "", "Assignment", "Assignment", "Invocation", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_56_,1, 0, 0, 0, "", "", "", "", "", "", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_607_,1, 0, 0, 0, "If", "If", "Return", "If", "LocalVariable", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_312_,1, 0, 0, 0, "Try", "", "", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_151_,1, 0, 0, 0, "", "", "", "Invocation", "Invocation", "Invocation", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
RSRepair_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_1_,1, 0, 0, 0, "Assignment", "Invocation", "", "Invocation", "Invocation", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Assignment", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_1029_,1, 0, 0, 0, "", "", "", "", "", "", "Class", 0, 0, 0, 0, 0, 0, 0, "Method", 0, 0, 0, 0, 0, 0, 0, 0
Kali_patch_Bears_traccar-traccar_255051210-255052458_0_1_,1, 0, 0, 0, "If", "", "", "", "", "", "Method", 1, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_66_,1, 0, 0, 0, "Invocation", "", "", "Invocation", "Invocation", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_200_,1, 0, 0, 0, "", "", "", "", "", "", "If", 0, 0, 0, 0, 0, 0, 0, "Return", 0, 0, 0, 0, 0, 0, 0, 0
Kali_patch_Bears_traccar-traccar_195128524-195455832_0_1_,1, 0, 0, 0, "If", "LocalVariable", "LocalVariable", "LocalVariable", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_308_,1, 0, 0, 0, "Return", "", "", "If", "LocalVariable", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_255051210-255052458_0_531_,1, 0, 0, 0, "", "", "", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Assignment", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_556_,1, 0, 0, 0, "Invocation", "Invocation", "Invocation", "Invocation", "Invocation", "Invocation", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_239_,1, 0, 0, 0, "Invocation", "Invocation", "Invocation", "Invocation", "Invocation", "Invocation", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Kali_patch_Bears_traccar-traccar_308288525-308872339_0_1_,1, 0, 0, 0, "Return", "", "", "LocalVariable", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_1253_,1, 0, 0, 0, "", "", "", "", "", "", "Class", 1, 0, 0, 0, 0, 0, 0, "Method", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_110_,1, 0, 0, 0, "", "", "", "", "", "", "Class", 1, 0, 0, 0, 0, 0, 0, "Method", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_353_,1, 0, 0, 0, "Try", "", "", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_1438_,1, 0, 0, 0, "", "", "", "", "", "", "Class", 1, 0, 0, 0, 0, 0, 0, "Method", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_281_,1, 0, 0, 0, "Invocation", "Invocation", "Invocation", "Invocation", "Invocation", "Invocation", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_538_,1, 0, 0, 0, "", "", "", "Invocation", "Invocation", "", "Try", 0, 0, 0, 0, 0, 0, 0, "Switch", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_147_,1, 0, 0, 0, "Invocation", "Invocation", "", "Invocation", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_517_,1, 0, 0, 0, "", "", "", "Assignment", "Assignment", "Invocation", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_781_,1, 0, 0, 0, "", "", "", "", "", "", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_447_,1, 0, 0, 0, "", "", "", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_943_,1, 0, 0, 0, "", "", "", "", "", "", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_762_,1, 0, 0, 0, "", "", "", "If", "If", "If", "Method", 0, 0, 0, 0, 0, 0, 0, "Return", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_521_,1, 0, 0, 0, "", "", "", "Assignment", "Assignment", "Invocation", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_255051210-255052458_0_815_,1, 0, 0, 0, "If", "", "", "", "", "", "Method", 1, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_11_,1, 0, 0, 0, "Invocation", "Invocation", "", "Invocation", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_810_,1, 0, 0, 0, "", "", "", "", "", "", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_955_,1, 0, 0, 0, "", "", "", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Assignment", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_608_,1, 0, 0, 0, "Invocation", "Invocation", "Invocation", "Invocation", "Invocation", "Invocation", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_847_,1, 0, 0, 0, "", "", "", "", "", "", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_1459_,1, 0, 0, 0, "", "", "", "", "", "", "Class", 0, 0, 0, 0, 0, 0, 0, "Method", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_1009_,1, 0, 0, 0, "", "", "", "", "", "", "Class", 1, 0, 0, 0, 0, 0, 0, "Method", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_448_,1, 0, 0, 0, "Invocation", "Invocation", "", "Invocation", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_646_,1, 0, 0, 0, "", "", "", "", "", "", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_216_,1, 0, 0, 0, "", "", "", "", "", "", "Class", 0, 1, 0, 0, 0, 0, 0, "Method", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_255051210-255052458_0_213_,1, 0, 0, 0, "If", "", "", "", "", "", "Method", 1, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_1567_,1, 0, 0, 0, "", "", "", "", "", "", "Class", 0, 1, 0, 0, 0, 0, 0, "Method", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_349_,1, 0, 0, 0, "", "", "", "", "", "", "If", 0, 0, 0, 0, 0, 0, 0, "Return", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_223_,1, 0, 0, 0, "", "", "", "Invocation", "Invocation", "Invocation", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_892_,1, 0, 0, 0, "", "", "", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_1526_,1, 0, 0, 0, "", "", "", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_1176_,1, 0, 0, 0, "", "", "", "", "", "", "Class", 0, 0, 0, 0, 0, 0, 0, "Method", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_200_,1, 0, 0, 0, "", "", "", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_1658_,1, 0, 0, 0, "", "", "", "", "", "", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_922_,1, 0, 0, 0, "", "", "", "If", "If", "If", "Method", 0, 0, 0, 0, 0, 0, 0, "Return", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_633_,1, 0, 0, 0, "", "", "", "Assignment", "Assignment", "Invocation", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
RSRepair_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_30_,1, 0, 0, 0, "", "", "", "Assignment", "Assignment", "Invocation", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_255051210-255052458_0_45_,1, 0, 0, 0, "If", "", "", "", "", "", "Method", 1, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_759_,1, 0, 0, 0, "", "", "", "If", "If", "If", "Method", 0, 0, 0, 0, 0, 0, 0, "Return", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_939_,1, 0, 0, 0, "", "", "", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Assignment", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_371_,1, 0, 0, 0, "Invocation", "Invocation", "Invocation", "Invocation", "Invocation", "Invocation", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_743_,1, 0, 0, 0, "", "", "", "", "", "", "Class", 1, 0, 0, 0, 0, 0, 0, "Method", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_388_,1, 0, 0, 0, "Invocation", "Invocation", "Invocation", "Invocation", "Invocation", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_169_,1, 0, 0, 0, "", "", "", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Assignment", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_109_,1, 0, 0, 0, "", "", "", "Assignment", "Assignment", "Invocation", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_173_,1, 0, 0, 0, "", "", "", "If", "If", "If", "Method", 0, 0, 0, 0, 0, 0, 0, "Return", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_dungba88-libra_436514153-436524727_0_870_,1, 0, 0, 0, "If", "If", "Return", "If", "LocalVariable", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_47_,1, 0, 0, 0, "", "", "", "Assignment", "Assignment", "Invocation", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bears_traccar-traccar_195128524-195455832_0_283_,1, 0, 0, 0, "", "", "", "", "", "", "Class", 1, 0, 0, 0, 0, 0, 0, "Method", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_598_,1, 0, 0, 0, "Invocation", "Invocation", "Invocation", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bears_SzFMV2018-Tavasz-AutomatedCar_351742666-351759763_0_432_,1, 0, 0, 0, "", "", "", "Assignment", "Assignment", "Invocation", "Method", 1, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
